Datetime,Close,High,Low,Open,Volume
2024-07-17 16:30:00+00:00,265.4549865722656,265.8999938964844,265.0487976074219,265.25,137130
2024-07-17 17:30:00+00:00,267.010009765625,267.0400085449219,265.1499938964844,265.3900146484375,206432
2024-07-17 18:30:00+00:00,266.9599914550781,267.25,266.4700012207031,267.010009765625,285314
2024-07-17 19:30:00+00:00,267.4700012207031,267.6000061035156,266.7550048828125,266.94000244140625,428397
2024-07-18 13:30:00+00:00,269.8999938964844,270.3599853515625,265.7900085449219,266.5400085449219,182361
2024-07-18 14:30:00+00:00,270.9599914550781,271.239990234375,269.57000732421875,269.9200134277344,217465
2024-07-18 15:30:00+00:00,270.8999938964844,271.4150085449219,270.3999938964844,271.1099853515625,223393
2024-07-18 16:30:00+00:00,270.4700012207031,271.0199890136719,269.94000244140625,270.8500061035156,150644
2024-07-18 17:30:00+00:00,267.9150085449219,270.6600036621094,267.82879638671875,270.3299865722656,177413
2024-07-18 18:30:00+00:00,267.20001220703125,268.0950012207031,266.67498779296875,267.9100036621094,326510
2024-07-18 19:30:00+00:00,267.6700134277344,267.8900146484375,266.9700012207031,267.20001220703125,451901
2024-07-19 13:30:00+00:00,262.6400146484375,268.5299987792969,262.239990234375,268.5299987792969,547728
2024-07-19 14:30:00+00:00,261.92999267578125,263.25,261.5350036621094,262.7550048828125,336556
2024-07-19 15:30:00+00:00,259.56500244140625,262.1499938964844,259.46099853515625,261.989990234375,180477
2024-07-19 16:30:00+00:00,258.7900085449219,260.1000061035156,258.635009765625,259.5199890136719,196378
2024-07-19 17:30:00+00:00,259.4700012207031,259.70989990234375,258.5158996582031,258.7900085449219,138858
2024-07-19 18:30:00+00:00,260.44000244140625,261.0199890136719,259.2049865722656,259.4599914550781,210626
2024-07-19 19:30:00+00:00,259.92999267578125,260.5,258.93499755859375,260.3800048828125,590178
2024-07-22 13:30:00+00:00,260.42999267578125,261.6700134277344,259.18499755859375,259.8500061035156,194677
2024-07-22 14:30:00+00:00,261.114990234375,261.4200134277344,260.260009765625,260.260009765625,118865
2024-07-22 15:30:00+00:00,260.7449951171875,261.6099853515625,260.6650085449219,261.1050109863281,128539
2024-07-22 16:30:00+00:00,261.75,262.010009765625,260.4599914550781,260.6600036621094,88884
2024-07-22 17:30:00+00:00,261.3500061035156,261.94000244140625,261.29998779296875,261.760009765625,98878
2024-07-22 18:30:00+00:00,261.70001220703125,262.0,261.2900085449219,261.2900085449219,83411
2024-07-22 19:30:00+00:00,261.989990234375,262.29998779296875,261.3500061035156,261.6400146484375,266303
2024-07-23 13:30:00+00:00,262.69000244140625,263.2699890136719,261.8500061035156,262.5299987792969,122695
2024-07-23 14:30:00+00:00,261.19000244140625,263.0400085449219,261.17999267578125,262.7659912109375,142283
2024-07-23 15:30:00+00:00,261.9700012207031,262.6050109863281,261.20001220703125,261.20001220703125,107706
2024-07-23 16:30:00+00:00,262.0,262.3699951171875,261.8299865722656,262.06500244140625,129406
2024-07-23 17:30:00+00:00,262.8399963378906,262.9599914550781,261.8900146484375,262.1099853515625,99940
2024-07-23 18:30:00+00:00,262.6950988769531,262.9513854980469,262.3900146484375,262.8500061035156,123010
2024-07-23 19:30:00+00:00,263.239990234375,263.2900085449219,262.4100036621094,262.6199951171875,319986
2024-07-24 13:30:00+00:00,259.8699951171875,267.8900146484375,258.67999267578125,267.8599853515625,388115
2024-07-24 14:30:00+00:00,259.7200012207031,260.14990234375,258.75,259.7699890136719,182548
2024-07-24 15:30:00+00:00,261.489990234375,262.4800109863281,259.6499938964844,259.82000732421875,133811
2024-07-24 16:30:00+00:00,261.1000061035156,261.8999938964844,260.5799865722656,261.5799865722656,132980
2024-07-24 17:30:00+00:00,261.2149963378906,261.3399963378906,260.07000732421875,261.2200012207031,168190
2024-07-24 18:30:00+00:00,261.3800048828125,261.64990234375,260.6400146484375,261.2149963378906,247122
2024-07-24 19:30:00+00:00,260.0799865722656,261.38751220703125,259.45001220703125,261.29119873046875,344843
2024-07-25 13:30:00+00:00,263.9100036621094,265.3999938964844,258.3299865722656,258.3299865722656,252380
2024-07-25 14:30:00+00:00,263.010009765625,264.2799987792969,262.54998779296875,263.7699890136719,140644
2024-07-25 15:30:00+00:00,264.3900146484375,264.80999755859375,262.9599914550781,263.0299987792969,116373
2024-07-25 16:30:00+00:00,264.3299865722656,264.864990234375,264.17999267578125,264.25,93510
2024-07-25 17:30:00+00:00,262.92498779296875,264.4800109863281,262.5299987792969,264.32000732421875,101185
2024-07-25 18:30:00+00:00,263.2650146484375,263.44000244140625,262.3900146484375,262.94500732421875,169707
2024-07-25 19:30:00+00:00,261.6099853515625,263.260009765625,261.3500061035156,263.260009765625,285905
2024-07-26 13:30:00+00:00,268.75,269.6499938964844,262.54998779296875,262.8999938964844,382233
2024-07-26 14:30:00+00:00,269.9200134277344,270.5899963378906,268.4100036621094,268.739990234375,218094
2024-07-26 15:30:00+00:00,270.1000061035156,270.6300048828125,269.2300109863281,270.0400085449219,163500
2024-07-26 16:30:00+00:00,270.19000244140625,270.3800048828125,269.8999938964844,270.1700134277344,90591
2024-07-26 17:30:00+00:00,269.7850036621094,270.5899963378906,269.5450134277344,270.0400085449219,127450
2024-07-26 18:30:00+00:00,269.82501220703125,270.1499938964844,269.19000244140625,269.67999267578125,153520
2024-07-26 19:30:00+00:00,270.1600036621094,270.5646057128906,269.5899963378906,269.8399963378906,261905
2024-07-29 13:30:00+00:00,270.4549865722656,272.07000732421875,269.69000244140625,271.3599853515625,153482
2024-07-29 14:30:00+00:00,270.55999755859375,270.69000244140625,269.360107421875,270.1700134277344,71140
2024-07-29 15:30:00+00:00,270.8374938964844,271.3599853515625,270.29998779296875,270.29998779296875,52339
2024-07-29 16:30:00+00:00,271.3299865722656,272.05999755859375,270.864990234375,270.864990234375,74658
2024-07-29 17:30:00+00:00,271.75,271.7799987792969,271.2200012207031,271.3299865722656,80031
2024-07-29 18:30:00+00:00,271.8800048828125,272.3349914550781,271.5199890136719,271.7799987792969,137691
2024-07-29 19:30:00+00:00,271.70001220703125,271.9800109863281,271.4800109863281,271.8500061035156,233693
2024-07-30 13:30:00+00:00,276.8999938964844,277.44000244140625,272.4649963378906,272.6700134277344,211925
2024-07-30 14:30:00+00:00,276.3599853515625,277.80999755859375,276.0625,276.69000244140625,167748
2024-07-30 15:30:00+00:00,276.5050048828125,277.1000061035156,275.4750061035156,276.3500061035156,157331
2024-07-30 16:30:00+00:00,276.4800109863281,276.94000244140625,276.2250061035156,276.6499938964844,91524
2024-07-30 17:30:00+00:00,277.1994934082031,277.2550048828125,276.3026123046875,276.5,87207
2024-07-30 18:30:00+00:00,276.6700134277344,277.55999755859375,276.5899963378906,277.19000244140625,142430
2024-07-30 19:30:00+00:00,276.7200012207031,277.9100036621094,276.5050048828125,276.6600036621094,380822
2024-07-31 13:30:00+00:00,275.7900085449219,276.6300048828125,274.0899963378906,275.29998779296875,149566
2024-07-31 14:30:00+00:00,275.2850036621094,276.30999755859375,275.2200012207031,275.7900085449219,94606
2024-07-31 15:30:00+00:00,275.4200134277344,275.9200134277344,274.82000732421875,275.4200134277344,111605
2024-07-31 16:30:00+00:00,276.29998779296875,276.4700012207031,275.3699951171875,275.5249938964844,71033
2024-07-31 17:30:00+00:00,276.6050109863281,277.2699890136719,276.1000061035156,276.375,77549
2024-07-31 18:30:00+00:00,274.8949890136719,277.1000061035156,274.739990234375,276.75,153733
2024-07-31 19:30:00+00:00,275.55999755859375,276.6600036621094,274.7099914550781,274.8500061035156,304427
2024-08-01 13:30:00+00:00,273.07000732421875,277.9100036621094,271.8659973144531,277.9100036621094,157394
2024-08-01 14:30:00+00:00,270.6549987792969,273.1300048828125,270.5,273.0400085449219,128761
2024-08-01 15:30:00+00:00,271.20001220703125,271.2699890136719,270.1600036621094,270.6650085449219,90586
2024-08-01 16:30:00+00:00,271.92498779296875,271.92498779296875,270.1199951171875,271.2349853515625,75792
2024-08-01 17:30:00+00:00,270.9599914550781,271.79998779296875,270.8500061035156,271.6600036621094,61248
2024-08-01 18:30:00+00:00,270.6600036621094,271.3699035644531,270.2200012207031,271.0924987792969,85231
2024-08-01 19:30:00+00:00,271.9599914550781,272.2699890136719,270.8800048828125,270.9100036621094,202197
2024-08-02 13:30:00+00:00,270.2550048828125,276.30999755859375,269.8848876953125,270.2300109863281,250577
2024-08-02 14:30:00+00:00,268.75,270.7200012207031,267.9552001953125,270.07000732421875,165298
2024-08-02 15:30:00+00:00,270.260009765625,270.260009765625,268.5799865722656,268.8900146484375,106928
2024-08-02 16:30:00+00:00,269.5899963378906,270.4100036621094,269.340087890625,270.114990234375,72766
2024-08-02 17:30:00+00:00,269.4800109863281,269.75,268.4100036621094,269.5799865722656,106950
2024-08-02 18:30:00+00:00,270.9700012207031,270.9809875488281,268.94000244140625,269.4599914550781,112577
2024-08-02 19:30:00+00:00,271.2760009765625,271.44000244140625,270.2130126953125,271.0199890136719,205568
2024-08-05 13:30:00+00:00,265.6600036621094,270.8699951171875,263.7200012207031,270.32000732421875,373925
2024-08-05 14:30:00+00:00,263.010009765625,266.3450012207031,262.3599853515625,265.35009765625,222539
2024-08-05 15:30:00+00:00,263.7449951171875,264.1700134277344,262.7001037597656,262.8999938964844,197291
2024-08-05 16:30:00+00:00,263.4049987792969,264.010009765625,262.6700134277344,263.7650146484375,191214
2024-08-05 17:30:00+00:00,263.4700012207031,263.6199951171875,262.3800048828125,263.3299865722656,129002
2024-08-05 18:30:00+00:00,264.6050109863281,265.3699951171875,262.760009765625,263.3800048828125,558358
2024-08-05 19:30:00+00:00,269.30999755859375,271.1099853515625,264.489990234375,264.6050109863281,1835948
2024-08-06 13:30:00+00:00,269.989990234375,270.510009765625,266.70001220703125,268.7900085449219,268420
2024-08-06 14:30:00+00:00,266.5799865722656,270.510009765625,266.07000732421875,270.1600036621094,295497
2024-08-06 15:30:00+00:00,267.875,268.1976013183594,265.8599853515625,266.45001220703125,139873
2024-08-06 16:30:00+00:00,268.0350036621094,268.5,267.2799987792969,267.80999755859375,144344
2024-08-06 17:30:00+00:00,267.8299865722656,268.2843933105469,267.4801025390625,268.1300048828125,115390
2024-08-06 18:30:00+00:00,266.17999267578125,268.2699890136719,265.8800048828125,267.7900085449219,230400
2024-08-06 19:30:00+00:00,265.05999755859375,266.25,264.8450012207031,266.17999267578125,405598
2024-08-07 13:30:00+00:00,268.55999755859375,269.851806640625,265.95001220703125,266.6700134277344,176096
2024-08-07 14:30:00+00:00,268.9700012207031,269.64739990234375,268.44000244140625,268.5350036621094,209840
2024-08-07 15:30:00+00:00,268.45001220703125,269.26409912109375,267.7799987792969,268.9100036621094,187528
2024-08-07 16:30:00+00:00,267.7699890136719,268.5473937988281,267.3026123046875,268.3999938964844,126674
2024-08-07 17:30:00+00:00,266.93499755859375,268.2820129394531,266.840087890625,268.0199890136719,119283
2024-08-07 18:30:00+00:00,266.5199890136719,267.489990234375,266.25,266.989990234375,281856
2024-08-07 19:30:00+00:00,265.82000732421875,266.79998779296875,265.3900146484375,266.4949951171875,395754
2024-08-08 13:30:00+00:00,268.0899963378906,268.7900085449219,265.45001220703125,265.45001220703125,109588
2024-08-08 14:30:00+00:00,269.0299987792969,269.2449951171875,267.8599853515625,268.1000061035156,107423
2024-08-08 15:30:00+00:00,268.25,269.0299987792969,267.9100036621094,268.9100036621094,74724
2024-08-08 16:30:00+00:00,268.7200012207031,268.79998779296875,267.3699951171875,268.4200134277344,86944
2024-08-08 17:30:00+00:00,269.2300109863281,269.6700134277344,268.57000732421875,268.7699890136719,58881
2024-08-08 18:30:00+00:00,269.510009765625,269.760009765625,269.0299987792969,269.3699951171875,65639
2024-08-08 19:30:00+00:00,269.2200012207031,270.04998779296875,268.8800048828125,269.4800109863281,174357
2024-08-09 13:30:00+00:00,269.1600036621094,270.6499938964844,267.92498779296875,270.6499938964844,122286
2024-08-09 14:30:00+00:00,268.54998779296875,269.2568054199219,268.5,268.8450927734375,73957
2024-08-09 15:30:00+00:00,268.27911376953125,268.8900146484375,268.2300109863281,268.5450134277344,78535
2024-08-09 16:30:00+00:00,269.7699890136719,269.7699890136719,268.45001220703125,268.45001220703125,49943
2024-08-09 17:30:00+00:00,268.92498779296875,270.0,268.4599914550781,269.875,69441
2024-08-09 18:30:00+00:00,269.4599914550781,269.7200012207031,268.5299987792969,268.7799987792969,94613
2024-08-09 19:30:00+00:00,270.2200012207031,270.4599914550781,269.4700012207031,269.4750061035156,193047
